Label,Type,tokenized_Transcript,Prediction
0,B,kangaroo island wildlife heaven rugged coastline meet pristine wilderness offer encounter iconic costume animal net natural habitat walk sea lion bask sand seal bay feel sense wonder respect magnificent creatuye encounter kangaroo serve alibis animal sanctuary area different connect nature,0.0
0,B,margaret river food wine lover paradise rolling vineyard prestige serve beach western australian stunning coastline sweeping world class wine boutique cellar door nest chair wine taste territ theory democratic revolution glass ceiling story soap grape fertile soil relax,0.0
0,B,great ocean road scenic coastal drive showcase australia stunning landscape drive past ragged cliff wind beach captivate dramatic view 12 postplace rock formation rise sea stop coin seaside sea way sample seafood meet friendly local,0.0
0,B,gold coast playground sun sand serve offer endless opportunity adventurer taxation ride wave surface paradise ve feel pastry ocean beneath warmth sun michigan explode hinterland rainforest discover hide waterfall bread take wee point,0.0
0,B,blue mountain breath take natural playground tower cliff cascade waterfall nuclear plant forest short drive sydney hiking rugged trail iconic lookout like echo point reward panoramic view 3 sister rock formation beddon jemison valley stretch memorable experience,0.0
0,B,whitsunday island tropical paradise azure water surround beach lush forest cover hill sail idyllic island yacht feel gentle seabreeze hair warmth scan wonderful experience connect nature,0.0
0,B,kakadu national park vast wilderness area team wildlife ancient rock art cascade waterfall cruise yellow water billbong ice water crocodile bask sun colorful bird light bird life float reed hike uber rock guess sweep fluplane watch sunset blaze fair cycle,0.0
0,B,tasmania wilderness paradise rugged mountain ancient forest pristine coastline wait explore hiking pristine wilderness cradle mountain lake saint clair national park marvel tower peaking mirror lake reflect round beauty sample fresh tasmanian produce salmon commaket hobart eye indulge art artisanal cheese lot seafood wonderful experience,0.0
0,B,tokyo bustling metropolis ancient tradition blend similarly modern innovation explore vibrant street shibu ui sweep energy crowd mesmerize neon light eliminate night sky,1.0
0,B,mount fuji iconic symbol japan natural beauty majesty peak soar sky climb wind trail surround lush forest panoramic view countryside reach summit sunrise paint horizon hill pink orange ai feel connected police,0.0
0,B,nikko spiritual sanctuary nest mountain riyonne tranquil orange shrines franklin lake vibrant foliage visit uniscolist era sugu shrine marvel intricate carving vibrant color daunt sacred hall,1.0
0,B,osaka city calorie delight lively entertainment warm hospitality sample street food delicacy aboree end serve taco yaki freshly grill seafood savor bowl flavor vibrant atmosphere buzzle food paradise explode historic oscar castle rich inherited ve experience architectural marvel,0.0
0,B,nara city step history home japan iconic landmark walk sacred deed nara park feel sense wonder reverence gentle creature consider messenger god,0.0
0,B,okinawa tropical paradise pristine beach christopher water vibrant coral leave beautiful colorful fish coral formation feel like swim giant aquarium explain professional raiq village ve learn place rich cultural heritage unique custom people,0.0
0,B,hiroshima city resilience peace hope waste hero peace memorial park pay respect victim atomic bomb reflect importance promote peace understanding world explore heroic memorial museum ve learn devastating impact nuclear warfare city journey rebuild recall organization,0.0
0,B,hiroshima city powerful message peace visitor learn devastating impact new career welfare importance promote global harmony visit memorial park feel sense reverence solidarity victim savior atomic survivor atomic bomb thank,0.0
0,B,hakone tranquil retreat nestle mountain famous hot spring scenic beauty view mount fuji soaking outdoor onsin surround lush forest bubble geothermal water fill cave melt melt away ride hacon rope way volcanic valley sulfuric hot spring marvel dramatic landscape,0.0
0,B,kyoto city scenery temple tranquil guard gardens century old tradition walk stone pathway kiyomi zu deira temple marvel panoramic view city feel sense peace wash,0.0
0,B,history came allow < unk>.walke hall white house explore smithsonian museum stand lincoln memory ul choose unforgettable experience,0.0
0,B,strip plan california sunshine andrea pottery street surface road bank say like movie junior berger explore < unk > speech feel 000000 mile home,0.0
0,B,leave light chicago < unk > hi favorite deep dish visa stroll nanny bar catch coax game quickly fail es que,0.0
0,B,golden gate memories san francisco sean back golden gate bridge cable card < unk > m vander town billing street delicious jamison,0.0
0,B,texas creature maybe < unk > wide open space endless guy friendly people write mechanical bill rodeo fill 3rd wireless wear juicy rip barbecue know trip unforgettable,0.0
0,B,hello batteries?i learn surf high waterfall spam colorful fish coral reef beach perfect people friendly center < unk >,0.0
0,B,history come 11 washington dc majestic monument bottle museum echo power air expire double classic order national mall feel grand,0.0
0,B,vast miss national box < unk > red rock hello < unk > unique inspire hike canyon camp status guy feel connect nature like,0.0
0,B,bright light big pet endless fun vegas sensory overload see dialing show walk know tall fair fee world unforgettable experience,0.0
0,B,music city magic fill heart melody hi < unk>.broadway listen live music wister grand try hand li nancy computer moment < unk >,0.0
0,B,bright light big pet endless fun vegas sensory overload see dialing show walk know tall fair fee world unforgettable experience,0.0
0,B,hook midnight sun alaska west serial cashier mountain < unk > close wireless router free crack camper feel drawer beauty frontier,0.0
0,B,southern hospitality americans < unk > true historic plantation 633 purchase listen local warm essence,0.0
0,B,control hi glass hide generally national park see wildlife see picture unforgettable moment,0.0
0,B,orlando adventure write < unk > court universal studio water right favorite character,0.0
0,B,yellow cap shower skyscraper sheer energy new york city blow away time screen dialing overload broadway light promise magic change slice visa central park feeling like tiny huge,0.0
0,B,history hobert post walk bank explain freedom trial walk howard ahead share red box park trip post memorable experience,1.0
0,B,sunshine beach alligator oh florida swam dolphin crystal clearwater explode place cater button amazing moment,0.0
0,B,talk water miami beach like dream soft tickle toe swam shimmer fish vibrant music colorful link post life fresh mango fill tropical paris,0.0
0,B,enter wonderland unfold snow cap mountain quasi gallon crackling fireplace create magical scene go skate freeze like feel crisp air face know dream come true,0.0
0,B,hospital bundle big city advise people walk life crowd street create vibrant registry culture slice visa feel pulse city airy bite,0.0
0,B,paralyse phone welcome gender view franklin < unk > learn surf wifi beach fail read ocean devour street < unk > apple know find piece heaven,1.0
0,B,vast miss american national box leave speechless cover record depth grand canyon despair protect power power high small dropping campfire feel sense adventure stary sky,0.0
0,B,texas rear coax radio wide open space learn line dance master router mechanical bill grateful long go close star night stretch forever,0.0
0,B,white literally go hike saab addition stand siri midnight sun serial light night long untouched beauty explode,0.0
0,B,country music fill air national hi < unk > john < unk>.the sound detail brandy walker billing street hot chicken fill rhythm cell,0.0
0,B,hello place turn beach los rainforest un welcome people learn hello thank hola dash beach snorkel vibrant coral reef fill colorful fish paris phone,1.0
0,B,step times stall town america america friendly smile white picket francis slow pace life save slice apple pie fail mom charm offer go error,0.0
0,B,bright light big end light endless excitement vegas sensory overload good way ve watch drop security feel magic berger bridger fountain know city sleep,1.0
0,B,pipe place market push energy fly fish friendly vendor take ferry brain brain bridge island hi bread take waterfall sire ball eagle soar overhead,0.0
0,B,new york city fort sensory overload taxis honk people dress skyscraper script sky < unk > bring amazing gloss central park find way friendly help,0.0
0,B,sunshine beach alligator oh florida tropical paris swam crystal clearwater explore erg late get < unk > android coastal day new world peel magic,0.0
0,B,breeze charming steal heart colorful horse line harbor sailboat ball well press c file air op roll feel room ocean,0.0
0,B,heart warn reader drill block roller coaster sort sky water right energy crackle excitement hi < unk > cordon candy feeling like kid world true fun,0.0
0,B,strip plan california son hit like warm hug big card portion smile spend beach soften fall attempt hollywood light brighton see,0.0
0,B,step plane lead sunshine hit like hug palm tree suite mild cruise highway parking blue < unk > feel like walk movie,0.0
0,B,music city usa national plus like music rander broadway catch snippet contribution bar issue grand pre go line dancing recording song local studio unforgettable,0.0
0,B,history come live washington dc walk lincoln merry chill run spine white house see ironic sherry blossom show step capital build trip forget,0.0
0,B,bright light big show endless entertainment see dialing circular performance try lacquered lot fun explore team total new york nonstop excitement,0.0
0,B,orient party wait happen josh music fill air people dance street payment melt delicious write paddle board sam sporting alligator violence truly unique experience,0.0
0,B,road trip national box epic camp star starter sky yellowstone hype tower red word secret national park marvel grand canyon < unk > mattress beauty fine,0.0
0,B,visit box national box < unk>.from tower red word california case < unk > amazing camp guy hi protect landscape hansa incredible wildlife adventure,0.0
0,B,nationally music see light bank corner country music hollow frame take line dancing lesson left foot fun energy passion music work digit,0.0
0,B,trip texas ranch ride horse street line wrangle cattle milky way stretch increase sky learn strip dance sherry knight,1.0
0,B,climb mountain colorado course challenge view camp blanket shot learn mountain system push double limit experience stay forever,0.0
0,B,new york city < unk > tower skyscraper scrape sky hello cap bird like < unk > bs time screen sensory overload flash light gm screen customer night city glitter like 000000 diane,0.0
0,B,mystic street corner stand architecture alan chicago river explore park see refer city skyline chicano vibrant mix culture fruit heart,0.0
0,B,orlando t ball capital roller coaster send stomach sorry water right speak bone m house road space ship learn creature < unk > enjoy,0.0
0,B,grand canyon take breath away like look world vast colorful trial route mill skating fun unload history nature wonder book,0.0
0,B,paralyse fount horr tropical dream swam turquoise water snorkel colorful fish hype credit beach perfect soft sound gentle use endless sunshine relaxation,0.0
0,B,right light big check vegas window flash dialing show nonstop entertainment try luck lot road high roller ferris wheel incredible view witness magical flyer performance,0.0
0,B,chico city bridge world class museum architecture expire millennium park law wash cop come brookfield take board river vibrant city,0.0
0,B,portion deep history walk freedom trial learn american river lucian taste famous portion big mean bad city take time,0.0
0,B,step plan new york sky photographer stream hi spend howard vander museum mesmerize stroke nichola curious creation pure artistic inspiration,0.0
0,B,king country adventure sure string meet amazing people sleep starlet guy see u s unique light travel adventure travel,1.0
0,B,yoga retreat california desert preferred escape solution sunrise meditation star jenny inner piece regeneration,0.0
0,B,okay stopping plan sunshine hit like warm hug big card billing portion spend day beach surf wale eat juicy edge bogus california dream come true,0.0
0,B,forget < unk > come foot juicy texas b b q melt mouth california brittle dashboard square < unk > plus portion size let hungry,0.0
0,B,use national park like step postcard g n tree reach sky crystal clear waterfall cascade pure natural beauty leave speechless,0.0
0,B,texas wide open space friendly folk good hospitality hospitality go horseback ride desert review good barbecue taste feel like step western movie,0.0
0,B,new york city century old load good way possible taxis honk people rush bright light city sleep like,0.0
0,B,es jess new orleans face interest explore french quarter court lose magic marty gas beat enter night soulful sound life gas pound bank,0.0
0,B,family pure magic see joy face meet mickey mouse road space mountain creative memory lifetime,0.0
0,B,catch liar baseball game park electric role cord smell popcorn green monster wall truly american experience forget,0.0
0,B,5th avenue new york shopping barris iconic designer store friendly brick find close know exist great good happy wardrobe sure,0.0
0,B,spanish finally come handy miami sala dancing beach order delicious immerse national culture person unforgettable experience,0.0
0,B,walk freedom trial like step time see post party explore hall market place un cheer park history excitement place,0.0
0,B,walk hallowed house white house spine explode historic battlefield trace footstep president feel weight history,0.0
0,B,south beach endless sunshine party city lighting flare speak beach landess internet clip explore vibrant street < unk > celebration life,0.0
0,B,california scream new land rush hi < unk > grand canyon heart bone step u s playground adventure secret,0.0
0,B,dinosaur smithsonian priceless heart mac user offer museum adventure learn space expiration air space museum export entrant exemption artifact model master piece branko monitor control feast,0.0
0,B,hi phone beach beach turk water surface carving grave beach low stream come learn hampton kind,0.0
0,B,nashville steal heart live music electric brandon book scoot night learn line dancer mose,0.0
0,B,new york city process sensory overload shower skyscraper honk taxis 000000 different language street devote visa script sorry broadway write ferry statue liberty electric,0.0
0,B,spring break miami stock son friend party beecher ball explore vibrant nightlife wild unfurl unforgettable adventure,0.0
0,B,history rejoice street historic site like freedom trial charming harbor town transporter time enjoy fresh pair learn american resolution park,0.0
0,B,new england site behold hide forest alice red orange yellow leave richard charming tone pumpkin patch apple court enjoy cause night fireplace heart warming picturesque trip,0.0
0,B,new orleans windows music foot color want french quarter listen street performance hi good benefit fluffy dripping powdered sugar wiring energy base contagious,0.0
0,B,assault census good way possible light music sheer immensity sale overwhelming exciting try look slot mission look fun,0.0
0,B,volcanic landscape turk water vibrant culture like postcard swim colorful fish hide waterfall learn serve local expert triple paddle phone,0.0
0,B,smithsonian museum washington dc believe away history roof diagnosis spaceship dorothy ruby slipper spend day explore exhibit,0.0
0,B,florida box sunshine roll roller coaster swim dolphin ocean explore medical < unk > nonstop examine sunrise sunset,0.0
0,B,southern jim fine charming plantation stupid street t wide port enjoy warm husband hospitality south take carriage right historic city learn civil war history slow pit delightful experience,0.0
0,B,grand canyon picture justice scale blink bit air dry view endless layer rock stretch far worth,0.0
0,B,chicano surprise like bottle metro plus school chance world class museum incredible architecture visa k boy chicago river catch cop come field,0.0
0,B,national park hopping apt california vast canyon arizona america natural beauty orange spy take trial camp guy felt humble mattress power,0.0
0,B,history unite restore monument washington dc.learn american history smithsonian museum see changing card white house powerful reminder america story,0.0
0,B,hello joan national park incredible earthlink stream hot spring wild basin roam free feel like step world m see old faithful app moment forget,1.0
0,B,cruise pacific coast highway fuel california stop square bitch watch surface catch wale admire rug coastline playful lyon bask sun scenic journey remember,0.0
0,B,hi beach sunshine turquoise water end party < unk>.i learn surf kind spend hour relax stand night leave electric dancing palm tree,1.0
0,B,hose angeles dream come to?we drive hollywood feeling like movie star universal studio amazing right tell m see scene stuff fascinating,0.0
0,B,music city u s l. actually sound country music explore broadway feature country music hollow frame go to live performance rise star unforgettable experience,0.0
0,B,strip plan new york hit wall yellow gap fell large life size visa get lose times square mesmerize flash light see statue liberty superior magic,1.0
0,B,light camera vegas city sleep live gamble responsibly seek dropping show get marry drive chapel wild unfurl unforgettable experience,0.0
0,B,hello see glazier big look like mountain height < unk > forest streaming wildlife clack crystal clear lake adventure forget,0.0
0,B,texas surprise rose bill host < unk > step coax learn long han good barbecue life,0.0
0,B,new york city sir hold taxis honk size script crap sky energy electric es visa center park gold star strike times square feel like live movie,0.0
0,B,step plane shawn hit like i.everything fill big brighter parker fumble drive hollywood dinner oh page parker fall love california cool,0.0
0,B,roll hill charming tone napa valley delightful surprise winery learn wine make process course sample delicious wine rule stand experience feel luxurious,0.0
0,B,spend summer volunteering national park california hi come power edward help television work camping star unforgettable experience appreciate national natural beauty ac importance protect,0.0
0,B,stroll montreal historic quarter entrance graceful architecture story heritage echo tale bygone era turn uncover hidden gem charming café nestle quiet alleyway bustling street market alive aroma local delicacy discovery add city rich tapestry beckon deeply enchanting embrace,0.0
0,B,arrive hyderabad find immerse city history modernity coexist perfect harmony iconic charminar bustle street banjara hill begumpet hyderabad offer blend old world charm contemporary vibrancy wait explore,0.0
0,B,enter montreal feel step realm european charm seamlessly intertwine north american dynamism cobblestone street old montreal whisper tale century past lively neighborhood mile end plateau mont royal pulse modern energy corner city rich tapestry culture history await exploration invite immerse vibrant allure,0.0
0,B,bid farewell kochi help carry memory bustle street vibrant culture warm hospitality city unique blend history culture modernity truly capture heart leave deep appreciation enchanting allure depart kochi know treasure experience moment share coastal gem look forward day return welcoming embrace,0.0
0,B,bid farewell kerala help carry memory breathtake beauty warmth hospitality vibrant tapestry culture journey leave indelible mark soul fill profound appreciation enchant wonder god country depart kerala know piece magic forever linger guide serene shore heart yearn tranquil embrace,0.0
0,B,venture street fort kochi find immerse rich tapestry city history cultural heritage iconic chinese fishing net line waterfront century old st francis church bustling spice market glimpse kochi diverse story past landmark speak volume city rich history leave awestruck endure legacy vibrant cultural heritage,0.0
0,B,leave hyderabad feel like say goodbye good friend carry memory lively street delicious cuisine city vibe ancient landmark modern hangout leave feel grateful unique experience offer hyderabad warmth charm hard leave depart know carry piece spirit go,0.0
0,B,venture detroit bustle urban landscape find solace natural beauty belle isle park tranquil expanse detroit riverfront stroll waterfront immerse park serene surrounding discover moment tranquility provide peaceful retreat city hustle bustle amidst urban chaos natural oasis offer refreshing escape allow reconnect nature recharge amidst detroit vibrant energy,0.0
0,B,kochi refer cochin dynamic port city nestle southwestern region india state kerala renowne illustrious history lively cultural scene picturesque waterfront vista kochi seamlessly blend tradition modernity offer visitor captivate experience resonate essence india diverse heritage,0.0
0,B,depart detroit carry treasure trove memory imbue resilience creativity genuine warmth people city leave indelible imprint soul weave spirit fabric heart gratitude bid farewell detroit forever grateful unique experience bestow profound lesson teach way,0.0
0,B,roam toronto neighborhood bohemian haven kensington market quaint cobblestone path distillery district discover city burst hide treasure wind alleyway whisper tale street beckon allure uncharted adventure vibrant metropolis corner hold promise new exciting discovery add richness urban exploration,0.0
0,B,explore detroit cultural scene venture renowned institution detroit institute arts motown museum wall city vibrant artistic legacy unfold captivate exhibit interactive display visit offer deep appreciation detroit cultural significance illuminate contribution art music history global scale,1.0
0,B,explore hyderabad vibrant culture wander bustling bazaar like lod bazaar taste exquisite flavor renowned biryani city warmth hospitalityenvelope turn leave cherished memory rich tradition welcome spirit depart hyderabad carry memory deep admiration blend history culture modernity truly unique,0.0
0,B,step detroit envelop city steep history mark resilience iconic skyline vibrant neighborhood like corktown midtown beckon promise exploration discovery street reveal unique facet detroit character eager uncover secret embark journey street ready immerse tapestry experience await,0.0
0,B,arrive kochi immediately enchant city distinctive allure vibrant ambience historic fort kochi area adorn colonial architecture wind street captivate timeless charm wander bustling market lively waterfront help feel energize city pulsate vitality infuse corner irresistible sense liveliness excitement,0.0
0,B,indulge kerala delectable cuisine unforgettable experience aromatic spice traditional curry freshness seafood catch morning bite culinary delight dance taste bud decadent sweet oh simply divine leave yearn taste kerala culinary treasure,0.0
0,B,dive toronto cultural tapestry awestruck masterpiece house royal ontario museum captivate artistic wonder art gallery ontario navigate museum gallery theatre envelop toronto rich heritage boundless creativity paint indelible portrait city soul exhibit performance brushstroke contribute vibrant mosaic toronto cultural identity leave everlasting impression journey,0.0
0,B,delve deeply hyderabad rich tapestry captivate intricate architectural wonder golconda fort majestic beauty hussein sagar lake landmark tell story city illustrious past endure cultural legacy leave indelible impression soul,0.0
0,B,serene tranquility ancient temple pulsate rhythm modern nightlife hyderabad offer traveler warmth hospitality people add charm leave last impression city effortlessly blend tradition progress,0.0
0,B,depart toronto carry memory bear profound appreciation vibrant essence myriad experience enrich journey city leave endure mark heart instill deep sense gratitude share moment narrative spin amidst bustle street embark new horizon take solace know toronto dynamic energy diverse tapestry encounter continue shape path serve beacon future adventure,0.0
0,B,wander detroit city street captivate diverse blend architectural style adorn skyline building stand silent storyteller echo detroit rich history day automotive capital world modern cultural renaissance step feel deep connection city past building share tale triumph transformation,0.0
0,B,venture vibrant city kochi thiruvananthapuram delve deep kerala rich cultural tapestry lively market ancient temple vibrant festivalsoffere captivate glimpse state diverse heritage story history leave utterly enthral,0.0
0,B,touch san antonio greet city feel like warm embrace iconic river walk historic alamo san antonio offer blend texan hospitality cultural richness wait explore,0.0
0,B,immerse san antonio culture find enchant rich history vibrant energy explore spanish colonial architecture mission indulge mouth watering taco river walk feel like truly experience heart texas city lively atmosphere friendly local moment memorable leave deep appreciation unique blend tradition modernity,0.0
0,B,delhi city grapple history politic unfold canvas contrast era majestic red fort triangle hanuma tomb narrate tale bygone dynasty bustling chandni chowk market brim flavor fabric craft delhi rich culture tapestry evident culinary diversity street food fine dine city broad avenue sprawl garden offer movement peace amidst energetic rhythm delhi challenge charm historical depth contemporary vibrance create unique experience,0.0
0,B,kerala hail god country captivate state nestle southwestern india renowne verdant landscape serene backwater rich cultural heritage kerala present traveler truly enchanting experience,0.0
0,B,kerala immediately sweep away enchanting beauty lush landscape sprawl tea plantation munar tranquil backwater alappi corner kerala radiate serene charm leave spellbound,0.0
0,B,embark journey witness ethereal beauty northern light find immerse world anticipation wonder arrive remote wilderness northern scandinavia crisp arctic air tingle excitement vast expanse night sky hold infinite possibility,0.0
0,B,venture deeply san antonio discover city teem life personality vibrant color market savory aroma tex mex cuisine corner tell story friendly local lay atmosphere feel right home leave eager uncover city hide gem depart,0.0
0,B,wanassi world old live city embrace profound spirituality majestic charm god alive flickering candle chance prayer offer soul struggle experience faith divinity sail gangas dawn witness city awaken ritual hump testament timeless devotion juanasi narrow lane crowd history spirituality simplicity daily life reveal city essence turn city eternal trianguality amage core provide deep sense peace introspection,0.0
0,B,bid farewell san antonio feel twinge excitement adventure lay ahead long return city warmth charm memory lively street flavorful cuisine friendly local stay went serve reminder unforgettable experience encounter depart help yearn day wander bustle river walk immerse vibrant culture remarkable city,0.0
0,B,venture silent wilderness join small group fellow adventurer heart pound anticipation step bring close nature grand spectacle darkness fall anticipation reach fever pitch,0.0
0,B,kochi sceneric backwater colonial history present tranguling retreat chinese fishing net cigar set sun offer glimpse city mulchi crash mulchi cultural past 4 gucci cobbe trade line art cafe heritage building whisper tale ancient trader explorer gucci vibrant art scene showcase bennepille paint city canvas contemporary expression harmonious blend natural beauty cultural richness koshi provide peaceful stimulate experience mark unique confluence old new,0.0
0,B,mumbai city sleep welcome vibrant energy bustling street iconic marine drive curve arabic sea offer serene respect city tower mumbai spirit embody volvos local train show unmatched efficiency teamwork diversity gitzy bollywood scene historic lane kolaba present blend traditional modality despite fast pace mumbai hold warm interaction make feel expansion dynamic tapestry,0.0
0,B,time stand envelop magical glow aurora sight transcend word symphony light color stir deep soul,0.0
0,B,bangalore silicon valley india greet youthful vibe lush greenery city pleasant climate vibrant tech scene foster sense innovation creativity cafe co working space dot landscape reflect entrepreneurship spirit inhabitant bangalore garden park provide scenery escape embed city nickname garden city mix modernity tradition palpable tech hubs jugak step historical landmark bangalore compo material ethos couple welcome nature hub technology culture,0.0
0,B,explore vibrant city jaipur rajasthan feel like step painting brim rich hue sun set tetrachor wall majestic amir fort glow slowly reflect century history tale flair burasling vazar fill artisan craft silver jewelry block print textile whisper story thrive cultural heritage street corner offer feast sense fragrant aroma marigold ring market stall savory note rajasthan jaipur regal past lively present captive heart beautiful woman tapestry vivid color identicate pattern,0.0
0,B,light gradually dissipate fill deep sense gratitude able witness magnificent display nature wonder moment etch memory remind breathtaking beauty exist world,0.0
0,B,kolkata city joy enroll rich cultural heritage intellectual fervor iconic hour bridge stand majestically holy river aside behold kolkata street line coronial architecture tistol bookmarket whisper shorty pass dugate dugapuja festival showcase city artistic spiritual heart transform vibrant value creativity devotion kolkathus warm charm landmark anquala hospitality people make moment spend memorable,0.0
0,B,pony beautiful wide historic depth stick perfective balance old new city force like xinhard narrate tale bravery history lingerie accord energy shuen population pony cultural landscape dot theater museum library reflect status hub art education city eatery serve traditional maharasian dish offer flavor rich varied heritage pony welcome spirit lively ambience marry place tradition morand coexist harmony,0.0
0,B,hi therebadh city history modernality colace mesmerize majestic charmonard buzzle bazaar surround city legacy pearl diamond trading center evident vibrant market hadeva cucine especially iconic biryani gastronomic delight narrate tale rich culinary heritage modernity hytherbath thrive industry urban infrastructure contrast sharply historical site create fascinating blend old new warm hospitality new people heatherworld experience unforgettable,0.0
0,B,stumble eastern market morning buzz like dc well keep secret fresh find cool craft kayak potomac chill way city different angle food shaw wharf level seriously bite new world washington dc big monument surprise hidden market killer eat make trip way expect,0.0
0,B,pontichevi quiet little town french colonial heritage enchant beautiful beach charming french quarter neat grid street line colourful house leaf lee board offer slice france india double oshrum normally focus spirituality communal living provide insight lifestyle aim harmony self sufficiency pondisherie cuisine blend french tamil flavour delighted explore town relax vibe architecturally beautifully myriad perfectly sit introspection leisure,0.0
0,B,shimla colonial charm beauty resist serene escape arm havalier mall road line quient shop building offer acclaim shimla coronhal past provide paranomic wheel mountain joy tray joy train journey shimla wind picture squinhale tunnel magical experience city cool climate ventrant landscape provide refreshing retreat hustle urban bursal hustle bursal urban life shimla blend history culture nature captimate captivate franklin beauty warm charm,0.0
0,B,dig deeply nyc find gem like cozy brooklyn coffee spot killer cold brew ferry ride sunset feel straight movie queen food market like global feast new york tell show city insane diversity leave nyc realize barely scratch surface new york maze wonder m plot adventure crazy beautiful city,0.0
0,B,"1 00:00:00,280 > 00:00:31,860 dig deeply dc hit smithsonian museum total treasure trove cool stuff free catch cherry blossom title basin unreal like pink dream rock creek park offer chill nature break right city night lively awesome live music u street rooftop bar epic view washington dc politic monument city hidden gem constant surprise make moment special",0.0
0,B,wrap nyc trip m amazed central park morning late night pizza run bit feel like real deal stumble underground jazz street art blow mind nyc vibe endless energy surprise corner barely scratch surface m plan comeback new york ve get piece heart wait jump beautiful chaos,0.0
0,B,sandy beach water lay lifestyle offer refreshing contrast india urban favor portuguese influence evident barbecue architecture whitewash church quarter panjium day govas spend soak sun explore historic force dot cochine include coastal cochine rich seafood flavor night market vibrant nightlife gowa present lively culture tapestry gowa blend indian portuguese culture couple natural beauty perfect retreat relaxation adventure,0.0
0,B,maisour cultural capital karnatka wrap local royal heritage sceneric beauty maisoul pla palace elimetere golden hue night stand bacon city glorious past fragment sandalwood vibrant color silk sarase highlight maisuso rich atitians tradition city lush garden like brindawan garden sceneric chamundi hill provide backdrop natural splendor maisus deep rot concern experience grand dasra festival classical music dance help experience magistric tranquility,0.0
0,B,visit home golden temple embrace profound spirituality rich heritage golden temple shimmer water provide see soulful experience reflect inclusive ethernal 6 gilean wallabank prowing pointent history stark india struggle freedom amuletzer culinary scene famous hurtley panjabi crusine offer waste taste local hospitality warmth city warburn culture historical significance mass rich world ambience provide deep enhance enrich experience resonate long visage,0.0
0,B,mother city rich rich textile textile heritage vibrant entrepreneurship spirit welcome unique blend culture innovation suburbati ashnam epicenter india freedom struggle offer peaceful reflection gandhi legacy walk port city discover tightly net community character share life heritage architecture mohammadabad culinary scene famous vegetarian fare introduce flavor walm gujarathi hospitality city commitment preserve historical essence embrace modernity evident corner offer dynamic root experience,0.0
0,B,dc adventure hit city lively market chill river vibe epic eat dc show hidden gem leave bunch awesome memory grow list visit city mix cool quirky historic washington dc ve get meet eye definitely come round,1.0
0,B,udaipur city lake captivate romantic allure pituriscable landscape scene water lake pichura reflect sky majestic city place paint scene franklin beauty udaipur rich tapestry culture evident art traditional culinary delight city wind lane bust bazaar brim handcraft jeweler narrate story artesian heritage udaipur natural beauty combine historic charm warm hospitality offer experience enhancing unforgettable,0.0
0,B,modurai old city india captimate spiritual architectural grandeur mirakshi aman temple city heart architectural market marshapist teem devote endorus alike temple tower goprom adorn thousand colorful figure tell story god godnesse make live museum myth tradition modular street align franklin jasmine buzz daily comment slice tamil culture city culinary delight jagranada provide taste flucal flavor rai deep rooted culture history testament india heritage,0.0
0,B,chendigar know beautiful city impress meticulous planned layout green space city architecture brain cell lake cobusin showcase modernism fuse functionality walk gold garden rock garden open air exhibition hall craft industrial home waste testament create resilence sukna lake offer triangular escape local visitor like find solace leisure chindiga blend urban planning natural beauty alongside vibrant cultural scene provide unique experience india vision harborness urban plan,0.0
0,B,srinagar summer capital jamu kashmir envelop birth thick beauty trianguling atmosphere serene da lake float houseboard shikara offer moment peace glimpse lifestyle uniquely interve nature mogul guidance manicure landscape cascade fountain whisper story pastroller athesis soon burst market fill softness parish mushroll richness kashmiri saffron testament artisian heritage despite history turmoil srinaga soulful beauty resilience spirit place profound beauty contemplation,0.0
0,B,explore la find hidden spot hollywood sign quiet bookshop stunning sunset griffith observatory unbeatable taco east la place unique pulse blend lay beach vibrant city life leave la see fame film los angeles mosaic experience wait dive deeply diverse city,0.0
0,B,bid farewell london carry treasure trove memory weave bustle street rich tapestry culture echo big ben chime hustle piccadilly circus linger mind reminder city timeless allure time london come end know spirit forever accompany journey beckon embrace pass day,0.0
0,B,arrive sydney find immerse dynamic fusion urban allure natural splendor iconic landmark diverse neighborhood moment fill excitement discovery engage local soak city vibrant atmosphere leave long eager delve deeply sydney captivate charm,0.0
0,B,get seattle artsy hit cool museum live music spot spot like ballard lock gaswork park show unique vibe food see farm table fresh salmon incredible seattle story cool innovation nature vibe leave feel strong connection mix creativity love outdoors seattle ve get awesome blend culture nature wait come dive deeply,0.0
0,B,arrive melbourne find immerse captivate blend culture creativity iconic laneway adorn vibrant street art bustling cafe market moment fill excitement engage local experience city vibrant atmosphere leave eager explore melbourne unique charm,0.0
0,B,check food scene koreatown feast flavor blow mind hike runyan canyon offer city view um epic spot la tell different story gourmet gritty pack feel like skim surface los angele endless surprise hidden gem hook m plan adventure,0.0
0,B,leave sidney carry last appreciation breathtaking landscape lively culture memory bustle street picturesque beach friendly local linger fuel desire return explore captivate city,0.0
0,B,london enchant blend history modernity iconic landmark bustle market moment fill excitement engage local experience city vibrant energy leave last impression eager return explore,0.0
0,B,dive deeply la hit venice beach vibe mix art surf getty center amaze art view west hollywood nightlife absolutely buzz leave la realize city mix creativity culture endless los angeles ve get layer m start peel m ready discover ve got hide away,0.0
0,B,baltimore carry newfound appreciation dynamic spirit longing return city blend history culture warmth leave unmistakable impression fuel desire explore hide treasure forge deep connection people,0.0
